race_date,race_place,race_id_of_day,race_id_of_season,horse_class,race_distance,race_name,race_price,going,course,horse_1_place,horse_1_name,horse_1_id,horse_1_jockey,horse_1_trainer,horse_1_act_wt,horse_1_dec_wt,horse_1_dr,horse_1_lbw,horse_1_pos,horse_1_time,horse_1_odds,horse_2_place,horse_2_name,horse_2_id,horse_2_jockey,horse_2_trainer,horse_2_act_wt,horse_2_dec_wt,horse_2_dr,horse_2_lbw,horse_2_pos,horse_2_time,horse_2_odds,horse_3_place,horse_3_name,horse_3_id,horse_3_jockey,horse_3_trainer,horse_3_act_wt,horse_3_dec_wt,horse_3_dr,horse_3_lbw,horse_3_pos,horse_3_time,horse_3_odds,horse_4_place,horse_4_name,horse_4_id,horse_4_jockey,horse_4_trainer,horse_4_act_wt,horse_4_dec_wt,horse_4_dr,horse_4_lbw,horse_4_pos,horse_4_time,horse_4_odds,horse_5_place,horse_5_name,horse_5_id,horse_5_jockey,horse_5_trainer,horse_5_act_wt,horse_5_dec_wt,horse_5_dr,horse_5_lbw,horse_5_pos,horse_5_time,horse_5_odds,horse_6_place,horse_6_name,horse_6_id,horse_6_jockey,horse_6_trainer,horse_6_act_wt,horse_6_dec_wt,horse_6_dr,horse_6_lbw,horse_6_pos,horse_6_time,horse_6_odds,horse_7_place,horse_7_name,horse_7_id,horse_7_jockey,horse_7_trainer,horse_7_act_wt,horse_7_dec_wt,horse_7_dr,horse_7_lbw,horse_7_pos,horse_7_time,horse_7_odds,horse_8_place,horse_8_name,horse_8_id,horse_8_jockey,horse_8_trainer,horse_8_act_wt,horse_8_dec_wt,horse_8_dr,horse_8_lbw,horse_8_pos,horse_8_time,horse_8_odds,horse_9_place,horse_9_name,horse_9_id,horse_9_jockey,horse_9_trainer,horse_9_act_wt,horse_9_dec_wt,horse_9_dr,horse_9_lbw,horse_9_pos,horse_9_time,horse_9_odds,horse_10_place,horse_10_name,horse_10_id,horse_10_jockey,horse_10_trainer,horse_10_act_wt,horse_10_dec_wt,horse_10_dr,horse_10_lbw,horse_10_pos,horse_10_time,horse_10_odds,horse_11_place,horse_11_name,horse_11_id,horse_11_jockey,horse_11_trainer,horse_11_act_wt,horse_11_dec_wt,horse_11_dr,horse_11_lbw,horse_11_pos,horse_11_time,horse_11_odds,horse_12_place,horse_12_name,horse_12_id,horse_12_jockey,horse_12_trainer,horse_12_act_wt,horse_12_dec_wt,horse_12_dr,horse_12_lbw,horse_12_pos,horse_12_time,horse_12_odds,horse_13_place,horse_13_name,horse_13_id,horse_13_jockey,horse_13_trainer,horse_13_act_wt,horse_13_dec_wt,horse_13_dr,horse_13_lbw,horse_13_pos,horse_13_time,horse_13_odds,horse_14_place,horse_14_name,horse_14_id,horse_14_jockey,horse_14_trainer,horse_14_act_wt,horse_14_dec_wt,horse_14_dr,horse_14_lbw,horse_14_pos,horse_14_time,horse_14_odds,horse_15_place,horse_15_name,horse_15_id,horse_15_jockey,horse_15_trainer,horse_15_act_wt,horse_15_dec_wt,horse_15_dr,horse_15_lbw,horse_15_pos,horse_15_time,horse_15_odds,horse_16_place,horse_16_name,horse_16_id,horse_16_jockey,horse_16_trainer,horse_16_act_wt,horse_16_dec_wt,horse_16_dr,horse_16_lbw,horse_16_pos,horse_16_time,horse_16_odds,horse_17_place,horse_17_name,horse_17_id,horse_17_jockey,horse_17_trainer,horse_17_act_wt,horse_17_dec_wt,horse_17_dr,horse_17_lbw,horse_17_pos,horse_17_time,horse_17_odds,horse_18_place,horse_18_name,horse_18_id,horse_18_jockey,horse_18_trainer,horse_18_act_wt,horse_18_dec_wt,horse_18_dr,horse_18_lbw,horse_18_pos,horse_18_time,horse_18_odds,horse_19_place,horse_19_name,horse_19_id,horse_19_jockey,horse_19_trainer,horse_19_act_wt,horse_19_dec_wt,horse_19_dr,horse_19_lbw,horse_19_pos,horse_19_time,horse_19_odds,horse_20_place,horse_20_name,horse_20_id,horse_20_jockey,horse_20_trainer,horse_20_act_wt,horse_20_dec_wt,horse_20_dr,horse_20_lbw,horse_20_pos,horse_20_time,horse_20_odds
19791027,HV,3,65,Class 5,1800,PORTLAND HANDICAP (SECTION 1),"HK$ 59,000",FIRM,GRASS,1,SUPER FLIGHT,AK132,W T Leung,T C Cheng,134,---,9,0,,1:53.60,8.1,7,TRIPLE CROWN ,Z046,S Morris,J H Brown,129,---,5,5 3/4,,1:54.60,7.7,4,BULL MARKET,AK040,T O Lau,A Chan,133,---,10,2/N,,1:54.00,3.5,5,CHIC CHIC,Z061,B Andrews,G Sofronoff,133,---,8,2 1/2,,1:54.10,11,9,JONKER,AK106,J Tandari,A Chan,133,---,2,7 1/2,,1:54.90,32,3,LUCKY PIERRE,Z033,G W Moore,G Moore,132,---,3,1 1/2 /N,,1:53.90,4.7,2,TREMENDOUS FUN,Z106,R Staples,H M Cheung,129,---,1,1 1/2,,1:53.80,6.2,10,CHEERFUL,AL125,A K Cheam,C L Ng,125,---,4,10 1/4,,1:55.30,25,8,MARS STONE,AK113,L Fox,R Burns,125,---,6,7 1/4,,1:54.90,33,6,FAIR EARNING,AL028,W Hood,E Collingwood,119,---,7,4 1/4,,1:54.40,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791027,HV,4,66,Class 2,1235,ABERDEEN HANDICAP (SECTION 2),"HK$ 70,000",FIRM,GRASS,5,RAMADOUR,Z110,K W Lui,G Sofronoff,135,---,12,4 1/4,,1:15.00,37,4,GRASS HOPPER GREEN,Z053,C H Cheong,G Moore,128,---,2,3,,1:14.80,31,12,ADMIRAL KANARIS,AL132,S Morris,F Carr,128,---,8,T.O.,,0:00.00,99,10,DA VINCI,AL115,P Leyshan,N Metervelli,132,---,9,16,,1:16.80,25,6,WIN HORSE,AM228,T O Lau,A Chan,132,---,10,4 1/4,,1:15.00,3.1,8,FIRST PURCHASE,AN098,R Setches,C Robertson,131,---,5,7 3/4,,1:15.50,23,1,SALAPKO,AN114,L Fox,B Hutchison,131,---,11,0,,1:14.40,4.2,3,VALLEY FAME,AM189,B Andrews,G Sofronoff,128,---,1,1 1/2,,1:14.60,4.9,11,GREAT GLORY,AN135,D Brosnan,S T Wong,127,---,3,21,,1:17.60,61,7,VILLAGE BARD,AL106,R Staples,H M Cheung,126,---,7,5 3/4,,1:15.20,65,2,WING FAST,AM177,G W Moore,G Moore,125,---,4,1/2,,1:14.40,7.6,9,HOPE WIN,AM205,P Miers,R Burns,124,---,6,10,,1:15.90,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791027,HV,5,67,Class 4,1800,PEDDER HANDICAP,"HK$ 64,000",FIRM,GRASS,2,PETE'S EARNINGS,AL080,G W Moore,G Moore,140,---,9,2,,1:52.40,4.4,3,DEERFIELD,AM140,D Brosnan,S T Wong,135,---,4,3 1/2,,1:52.60,3,8,BEST OF LUCK,F023,K L Man,K H Au,127,---,12,8 1/2,,1:53.40,12,13,QUEEN'S MESSENGER,Z125,R Staples,H M Cheung,131,---,5,12,,1:53.90,70,6,CENTAUR,AM075,P Leyshan,J H Brown,129,---,10,6,,1:53.00,10,9,JADE UNICORN,AK048,Y Y Choy,P C Kan,121,---,3,10 1/2,,1:53.70,23,4,CLOUDY WAVE,AK038,P F Yiu,A Chan,125,---,1,3 1/2 /N,,1:52.60,90,11,LONG SHINE,AM055,L Fox,B Hutchison,125,---,14,11 3/4,,1:53.80,22,10,RED ROCKER,AM199,B Andrews,A Ward,125,---,11,11 3/4,,1:53.80,8.3,1,SUPER CHANCE,Z080,W Burnett,G Sofronoff,125,---,6,0,,1:52.10,13,7,YEANDLEY,Z118,G Hall,G Moore,123,---,2,6 1/4,,1:53.00,99,14,LIONS SPIRIT,AM056,C H Cheong,G Moore,115,---,13,31,,1:56.80,99,5,LUCKY FORTUNE,AL040,K W Lui,T C Cheng,119,---,7,6,,1:53.00,7.2,12,THE JOKER,AM146,K L Tsui,N Metervelli,115,---,8,11 3/4,,1:53.90,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791027,HV,6,68,Class 4,1800,THE SPORTS CLUB CHALLENGE CUP,"HK$ 64,000",FIRM,GRASS,5,STAR OF SOUTH CHIN,AM141,D Brosnan,J H Brown,139,---,11,10 1/4,,1:53.50,2.8,11,CAN'T SAY NO,AK075,P Leyshan,G Smyth,135,---,2,17 1/4,,1:54.60,7.5,1,CROWN KING,AM006,B Andrews,A Ward,135,---,8,0,,1:52.00,3.9,4,MASTER AUCHENDOLLY,AL008,W Hartack,N Metervelli,126,---,4,10 1/4,,1:53.50,17,7,DRAGON WORLD,AM058,K L Tsui,A Chan,118,---,13,14 1/4,,1:54.10,70,12,KEY DISH,Z039,P Miers,R Burns,125,---,7,17 1/4,,1:54.60,16,6,GREAT HORSE,AK076,K S Ho,A Chan,123,---,5,13,,1:53.90,54,10,TIGI,AM013,G W Moore,G Moore,123,---,10,16 3/4,,1:54.50,69,8,MARS PIONEER,AK052,K W Lui,T C Cheng,119,---,3,14 1/4,,1:54.10,47,3,TSAREVITCH,AK043,T O Lau,G Sofronoff,122,---,12,N/10,,1:53.40,30,9,WOLVERINE,AK060,J Tandari,A Chan,122,---,6,16,,1:54.40,53,2,WONDERFUL,AM144,W T Leung,H M Cheung,122,---,9,NK,,1:52.00,5,13,FIRST PRIZE,AM171,M C Tam,K H Au,114,---,1,19,,1:54.90,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791027,HV,7,69,Class 5,1800,PORTLAND HANDICAP (SECTION 2),"HK$ 59,000",FIRM,GRASS,3,SILVER SEASON,AL063,P Leyshan,J H Brown,135,---,10,5,,1:54.50,2.1,7,YOUNG LOVER,Z021,Y P Chan,T C Cheng,130,---,5,8 3/4,,1:55.00,10,1,LUCKSHARED,Z111,Y Y Choy,P M Chu,127,---,8,0,,1:53.70,8.8,10,ANTARCTIC OCEAN,AK123,P Miers,H M Cheung,133,---,7,16 1/2,,1:56.30,20,8,LITTLE CORPORAL,Z109,K W Lui,G Sofronoff,126,---,2,12 3/4,,1:55.60,29,6,CAN SCORE,AK131,R Setches,C L Ng,128,---,4,8 1/2,,1:55.00,7,2,HEADLINER,AK136,B Andrews,G Sofronoff,127,---,1,SH,,1:53.70,7.2,9,SMALL PARCELS,AK145,D Brosnan,M K Tam,127,---,6,12 3/4,,1:55.70,22,4,HERA,F097,T O Lau,A Chan,122,---,3,7,,1:54.70,40,5,MOUNT ROYAL,AK082,K L Man,K H Au,116,---,9,7,,1:54.80,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791027,HV,8,70,Class 2,1235,ABERDEEN HANDICAP (SECTION 3),"HK$ 70,000",FIRM,GRASS,8,GLENMALIN,Z112,D Brosnan,T L Lee,136,---,3,8 3/4,,1:15.40,11,1,GALLOWAY KNIGHT,AL124,G W Moore,G Moore,135,---,1,0,,1:13.80,2.7,7,FAIR STRANGER,AL119,K S Ho,A Chan,133,---,9,8,,1:15.30,18,9,MERGER,AL135,S Morris,F Carr,123,---,8,8 3/4,,1:15.50,46,5,AMETHYST,AM159,D C Cruz,N Metervelli,124,---,2,7 3/4,,1:15.20,23,2,SPEEDY FELLOW,AN099,B Andrews,A Ward,123,---,6,1/2,,1:13.90,5.4,4,SOUND BRASS,AM223,P Leyshan,G Sofronoff,122,---,7,6 1/4,,1:14.90,6.1,6,CROWN JUBILEE,AL171,Y P Chan,T C Cheng,114,---,5,7 3/4,,1:15.20,51,3,PETER TWANG,AM218,P Miers,H M Cheung,119,---,4,3 1/2,,1:14.50,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791031,HV,1,71,Class 3,1575,LUNG CHEUNG HANDICAP (SECTION 2),"HK$ 67,000",NORMAL WATERING,SAND,6,GOLDEN RULE,AN093,A K Cheam,C L Ng,134,---,8,10 1/4,,1:46.30,20,9,DOUBLE WISH,AL148,R Setches,C Robertson,133,---,1,31 1/4,,1:50.50,77,5,LITTLE BIG MAN,AL173,Y S Wong,A Chan,125,---,9,8,,1:45.90,19,3,MARTINI,AL091,J Roe,F Carr,132,---,3,6,,1:45.40,4.1,4,MARK IT UP,AK069,J Tandari,A Chan,131,---,5,6/N,,1:45.40,3.2,8,FOREVER GLORY,Z068,G W Moore,G Moore,129,---,2,26 1/4,,1:49.40,15,2,HAZEL TREE,AL089,B Andrews,G Sofronoff,127,---,4,3,,1:44.90,5,7,GOLDEN TOUCH,AK036,P Leyshan,P M Chu,125,---,6,15 3/4,,1:47.30,80,1,YAU TAK,AM229,M C Tam,K H Au,119,---,7,0,,1:44.40,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791031,HV,2,72,Class 3,1400,PUI O HANDICAP (SECTION 2),"HK$ 67,000",NORMAL WATERING,SAND,5,NEW MOONSTAR,AK018,K W Lui,G Sofronoff,130,---,6,9 3/4,,1:33.70,9.5,2,OLYMPIC SPIRIT,AM232,J Tandari,A Chan,133,---,2,3,,1:32.20,5.7,3,WHITSUN,AL117,K C Lo,N Metervelli,132,---,8,7,,1:33.20,4.2,9,HERCULES,AK016,W Burnett,C L Ng,131,---,1,12 1/4,,1:34.10,6.1,7,GAY PEGASUS,AK089,K S Ho,T C Cheng,130,---,4,11 1/4,,1:34.00,22,8,GLORY,AL090,D Brosnan,S T Wong,127,---,5,11 3/4,,1:34.00,66,,KOJAK,Z089,---,H M Cheung,---,---,---,---,,---,---,4,FURY,AM142,B Andrews,A Ward,126,---,9,9,,1:33.50,54,6,GOLD PETER,AK133,Y Y Choy,E Collingwood,118,---,7,9 3/4,,1:33.70,9.2,1,CRISTAL BLEU,AM155,G W Moore,G Moore,119,---,3,0,,1:31.50,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791031,HV,3,73,MAIDEN,1575,HEREFORD (DIVIDED) HANDICAP (DIVISION 2),"HK$ 40,000",NORMAL WATERING,SAND,7,FLYER,AM078,S Morris,P C Kan,129,---,3,18 1/2,,1:50.10,5.2,9,PLUS EIGHT,AM008,W Hood,E Collingwood,126,---,1,35 3/4,,1:53.20,7.5,1,POMEGRANATE,AM134,W Burnett,P Supple,126,---,8,0,,1:46.90,3.4,2,LONG-VICTORY,AM115,R Wernham,E Collingwood,125,---,2,2,,1:47.20,42,3,QUINTON,AM110,Y S Wong,A Chan,115,---,5,4,,1:47.60,4.5,5,TOP FORTUNE,AM095,P Miers,R Burns,120,---,7,10,,1:48.60,34,4,ALL'S BEST,AM072,R Staples,H M Cheung,119,---,4,5 1/2,,1:47.80,3.5,6,TEA FOR US,AM112,Y K Ip,T L Lee,119,---,6,13 1/2,,1:49.20,45,8,AGOGO,AM064,J Roe,F Carr,116,---,9,33,,1:52.70,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791031,HV,4,74,MAIDEN,1575,HEREFORD (DIVIDED) HANDICAP (DIVISION 1),"HK$ 40,000",NORMAL WATERING,SAND,2,FORTUNES TURN,AM090,W Burnett,P Supple,135,---,6,8,,1:46.20,4.9,1,SPORTING CHANCE,AM103,K S Ho,A Chan,133,---,4,0,,1:45.20,2.9,3,CUM FASHION,AM084,P Miers,R Burns,131,---,8,8/SH,,1:46.20,2.7,6,MALAYAN PEARL,AM124,P F Yiu,A Chan,128,---,7,22,,1:48.60,15,7,CHEONG FAT,AM022,C C Chan,P M Chu,121,---,3,26,,1:49.30,41,5,SHANHAIKWAN,AM101,S Morris,P C Kan,114,---,1,19 1/2,,1:48.20,5.8,8,LAISEE,AM044,R Wernham,G Smyth,116,---,5,38,,1:51.20,55,4,NIGHT WATCHMAN,AM105,W Hood,E Collingwood,116,---,2,16,,1:47.60,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791031,HV,5,75,Class 3,1030,MUI WO HANDICAP (SECTION 3),"HK$ 67,000",NORMAL WATERING,SAND,1,ST. TROPEZ,AL019,R Setches,C Robertson,138,---,4,0,,1:06.00,2,6,FISHY TALE,Z120,H M Lee,M K Tam,133,---,1,15 1/2,,1:08.60,13,2,GREAT SCOT,AK058,G W Moore,G Moore,130,---,3,5,,1:06.80,2.8,4,NYON,AM054,F S Cheung,G Sofronoff,121,---,2,7 1/2,,1:07.20,17,7,ODYSSEUS,AM196,K S Ho,A Chan,127,---,7,18 1/2,,1:09.10,72,3,SEA CORAL,AM130,P Miers,R Burns,124,---,6,7,,1:07.10,5.7,5,MEHBOOB,AM082,J Roe,F Carr,121,---,5,11 1/4,,1:07.80,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791031,HV,6,76,Class 3,1400,PUI O HANDICAP (SECTION 1),"HK$ 67,000",NORMAL WATERING,SAND,1,WORLD RECORD,AL142,M C Tam,K H Au,135,---,10,0,,1:32.20,3.8,9,ZAMBER BOY,AL131,Y C Chan,C Robertson,130,---,9,22 1/2,,1:36.10,16,4,AUSSIE RULES,AM125,P Miers,R Burns,135,---,1,11,,1:34.10,2.7,7,LUCK FOR ALL,AK129,K S Ho,A Chan,132,---,8,17 1/4,,1:35.20,10,2,GAY WARRIOR,Z027,D C Cruz,G Sofronoff,131,---,5,5,,1:33.00,17,8,COMPANIONSHIP,AN108,W Hartack,P C Kan,130,---,3,17 3/4,,1:35.30,6.4,6,SOUND WAY,AL033,J Roe,P M Chu,129,---,2,13 1/4,,1:34.50,21,3,AIR COMMAND,AK050,R Setches,R Turvey,128,---,6,5/N,,1:33.00,12,5,CYPRESS POINT,AK032,W Burnett,P Supple,122,---,4,12 1/2,,1:34.40,17,10,LEADER OF THE PACK,AM231,Y P Chan,T C Cheng,115,---,7,40 1/2,,1:39.00,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791104,ST,1,77,CLASS 7,1200,NELSON HANDICAP (SECTION 1),"HK$ 59,000",YIELDING,GRASS,10,PRINCE LUDWIG,AK110,T P Yung,M K Tam,132,---,10,12 1/2,,1:17.90,4.7,2,DIXON,AL021,A K Cheam,C L Ng,138,---,9,H,,1:16.00,3.3,6,GOODWIN,Z028,R Setches,C L Ng,138,---,11,5 3/4,,1:16.90,8.6,13,MINOTAUR,AK122,K S Ho,A Chan,135,---,1,19 1/4,,1:19.00,6.2,11,LONG HAPPINESS,AK095,J Roe,F Carr,132,---,4,15 1/4,,1:18.30,96,4,MAGNIFIQUE,AK138,B Andrews,G Sofronoff,131,---,3,HS/1 3/4,,1:16.30,18,5,ALWAYS KING,AL062,W P Hung,J H Brown,122,---,13,4 1/4,,1:16.60,78,8,COME LUCK,Z040,J Tandari,A Chan,129,---,6,8 1/4,,1:17.30,36,3,PLENTY OF CHANCE,AL006,M C Tam,K H Au,126,---,12,H/H,,1:16.00,5.9,7,GOLDEN DAHLIA,AG029,P Leyshan,P M Chu,128,---,2,6 1/4,,1:17.00,27,1,LANCER,AG032,H M Lee,K H Au,125,---,5,0,,1:15.90,29,9,WALLINS,Z012,R Staples,H M Cheung,122,---,8,11 3/4,,1:17.80,17,12,WINWELL,Z075,Y P Chan,T C Cheng,114,---,7,16 3/4,,1:18.60,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791104,ST,2,78,Griffin Race,1000,BONHAM PLATE (SECTION 1),"HK$ 40,000",YIELDING,GRASS,7,DAIJOBU,AN011,J Roe,C L Ng,128,---,6,17 1/4,,1:03.40,99,4,DOUBLE WIN,AN049,D Brosnan,S T Wong,128,---,9,SH/4/H,,1:01.30,51,3,FARRINGTON,AN046,P F Yiu,A Chan,128,---,10,SH/4,,1:01.30,45,1,FOREVER BRIGHT,AN007,G W Moore,G Moore,128,---,11,0,,1:00.60,1.8,10,KING'S FELLOW,AN019,K S Ho,A Chan,128,---,4,30,,1:05.70,99,8 DH,LIGHTNING STREAK,AN071,D C Cruz,G Sofronoff,128,---,2,17 3/4,,1:03.50,59,8 DH,MESSAGE,AN034,K C Lo,T C Cheng,128,---,7,19 1/2,,1:03.80,92,2,MICHAEL HARDEY,AN069,W Hartack,N Metervelli,128,---,1,SH,,1:00.60,2,5,MONEY GALORE,AN044,L Fox,M K Tam,128,---,3,8 1/2,,1:02.10,16,6,MORNING LIGHT,AN051,P Miers,R Burns,128,---,8,13 1/2,,1:02.80,82,11,THE MIRACLE STAR,AN054,A K Cheam,C L Ng,128,---,5,49,,1:09.00,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791104,ST,3,79,Class 2,1800,WESLEY HANDICAP (SECTION 1),"HK$ 70,000",YIELDING,GRASS,6,RAMADOUR,Z110,K W Lui,G Sofronoff,135,---,13,6,,1:53.10,10,13,RIGHTEOUS BOSS,AN096,P Miers,R Burns,130,---,8,26 1/2,,1:56.80,19,7,LUCKY MONEY,AK140,W T Hung,F Carr,119,---,11,6 1/4,,1:53.10,10,1,EXCELLENT STRIKE,AM213,K L Tsui,A Chan,118,---,6,0,,1:52.00,17,11,GREAT MAN,AN101,A K Cheam,R Burns,125,---,5,21 1/2,,1:55.50,99,2,LUCKY FELLOW,AM233,K S Ho,A Chan,125,---,12,3,,1:52.60,5.7,12,PLEASING,AM215,R Staples,H M Cheung,125,---,9,22 1/4,,1:56.00,2.8,5,NATURAL VIGOUR,Z034,G W Moore,G Moore,124,---,4,6,,1:53.00,20,8,BEAUTIFUL KID,AL159,R Setches,P C Kan,122,---,2,13 1/4,,1:54.10,48,9,JUMBO JET,AM191,D Brosnan,S T Wong,122,---,10,20 1/4,,1:55.20,20,10,CERTAIN PRINCE,AK031,P Leyshan,G Moore,121,---,3,20 3/4,,1:55.30,99,3,MANX ROCKET,AL179,H M Lee,M K Tam,120,---,7,5,,1:52.90,8.2,4,CROWN JUBILEE,AL171,K C Lo,T C Cheng,118,---,1,5 1/2,,1:53.00,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791104,ST,4,80,Race Class 6,1400,PLANTATION HANDICAP (SECTION 1),"HK$ 59,000",YIELDING,GRASS,3,MY KINGDOM,Z051,M C Tam,K H Au,134,---,1,2 1/4,,1:28.20,7.6,11,SEVEN GOOD,AG060,F S Cheung,G Sofronoff,127,---,8,11 3/4,,1:29.80,13,12,UNCLE,F057,P Leyshan,P M Chu,130,---,11,20 1/2,,1:31.10,99,10,WORLD SELECT,AL052,P F Yiu,A Chan,130,---,9,11 3/4,,1:29.80,27,7,FAIRY FUN,AG017,P Miers,R Burns,128,---,5,9,,1:29.30,25,9,LORD JIM,AG030,Y Y Choy,P C Kan,121,---,7,11 1/2,,1:29.80,12,5,ALL BRILLIANT,AK061,K W Lui,T C Cheng,124,---,10,4 3/4,,1:28.60,5.9,4,MAZEL,AL057,G W Moore,G Moore,126,---,4,2 1/4,,1:28.30,6.4,1,CHOP-CHOP,AL003,B Andrews,G Sofronoff,124,---,6,0,,1:27.90,5.4,6,LUCKY FLOWER,AL102,C C Nam,C L Ng,117,---,12,5 1/4,,1:28.70,7.4,8,BINGO,AL056,D Brosnan,S T Wong,122,---,3,9,,1:29.40,10,2,WIN MORE,AL058,T P Yung,M K Tam,115,---,2,3/4,,1:28.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791104,ST,5,81,Class 1,1600,THE SHA TIN TROPHY (DIVIDED HANDICAP) (DIVISION 1),"HK$ 77,000",YIELDING,GRASS,4,SILVER LINING,AL178,G W Moore,G Moore,140,---,3,3 1/2,,1:38.70,1.2,3,TOP GAIN,AL088,L Fox,M K Tam,131,---,8,3/N,,1:38.60,37,10,OBSERVATORY,AL176,Y S Wong,A Chan,120,---,4,13 1/4,,1:40.40,41,7,GREAT SUCCESS,AM167,D Brosnan,G Sofronoff,126,---,13,7 1/2,,1:39.40,70,1,MYSTIQUE,AM166,P Miers,R Burns,126,---,5,0,,1:38.20,12,12,WINNING RONNIE,AN111,B Andrews,A Ward,126,---,1,25 3/4,,1:42.40,99,9,BOLSHEVIK,AN118,K C Lo,T C Cheng,122,---,12,11 1/2,,1:40.00,99,11,SEVEN STARS,AM156,K L Tsui,P C Kan,115,---,7,13 3/4,,1:40.50,36,13,BOLD LAD,AM168,Y Y Choy,S T Wong,113,---,2,26,,1:42.50,99,5,CONTINUOUS RISE,AM121,S Morris,F Carr,115,---,11,3 3/4,,1:38.80,57,8,CAMBRIDGE BOY,AK001,Y K Ip,T L Lee,119,---,9,11 1/2,,1:40.00,99,6,ISLAND WOOD,AN105,R Setches,G Sofronoff,118,---,10,6 1/2,,1:39.20,9.9,2,FORTUNATE WORLD,AM204,C Roche,E Collingwood,117,---,6,3,,1:38.60,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
